,GEOID,total_population00,median_income00,median_home_value00,educational_attainment_00,white_alone00,black_alone00,native00,asian00,native_hawaiian_pacific_islander00,hispanic_or_latino00
0,34003001000,6683.181012,105711.9486,414634.6781,2726.3033649999998,6034.576265,26.95911483,4.989668536,435.9836607,0.0,169.6651947
1,34003002100,2183.0,130740.0,1000001.0,961.0,1647.0,37.0,6.0,435.0,0.0,55.0
2,34003002200,4851.0,74423.0,251500.0,1023.0,3889.0,56.0,3.0,657.0,0.0,230.0
3,34003002300,5751.0,92447.0,340800.0,1669.0,4356.0,70.0,1.0,1122.0,0.0,172.0
4,34003003100,5057.0,65750.0,179700.0,1021.0,2880.0,260.0,10.0,1067.0,0.0,816.0
5,34003003200,4484.0,46330.0,168500.0,778.0,2377.0,292.0,9.0,791.0,0.0,975.0
6,34003003300,6679.6407659999995,69775.93661,186014.5825,1408.602177,3785.6435890000002,375.8935835,28.99160898,1421.099592,0.0,1034.0186210000002
7,34003003401,2536.0,79032.0,189000.0,659.0,1662.0,107.0,6.0,424.0,0.0,317.0
8,34003003402,3393.0,67000.0,190200.0,927.0,1945.0,235.0,8.0,797.0,1.0,389.0
9,34003003500,4101.0,51548.0,199800.0,964.0,1519.0,580.0,21.0,1001.0,0.0,943.0
10,34003004001,3251.999895,59813.00135,169300.0054,619.7289429,2052.753418,185.68214419999998,4.730754852,274.3837891,0.394229591,693.4498291
11,34003004002,4997.000105,59812.99912000001,169299.9965,952.2710571,3154.246582,285.3178711,7.2692451479999995,421.6162109,0.605770409,1065.550171
12,34003005000,5917.0,55058.0,216800.0,905.0,4970.0,72.0,7.0,379.0,1.0,473.0
13,34003006100,6506.0,45272.0,202000.0,1364.0,4630.0,78.0,5.0,818.0,1.0,886.0
14,34003006201,4319.999987,50318.000360000005,249300.0029,1356.554443,3063.0002440000003,67.1753006,14.98154163,615.2097778,0.0,528.7034302000001
15,34003006202,4619.000013,50317.99967,249299.9973,1450.445557,3274.9997559999997,71.8246994,16.01845932,657.7902222,0.0,565.2965697999999
16,34003006300,7482.974354000001,42253.00157,219699.9904,1494.219971,4249.125977000001,184.0562286,10.88504601,790.6501465,0.0,2174.040527
17,34003007001,3785.0,80508.0,309300.0,1181.0,2820.0,43.0,6.0,739.0,0.0,170.0
18,34003007002,4598.0,90280.0,377800.0,1655.0,3239.0,47.0,9.0,1117.0,0.0,173.0
19,34003008000,7745.809781,84692.00108,280700.0096,2707.933594,5800.857422,78.99806213,11.99970531,1509.9628910000001,0.0,308.99240110000005
20,34003009100,4845.0,103286.0,361400.0,1916.0,3616.0,32.0,5.0,1010.0,0.0,167.0
21,34003009200,3390.0,101836.0,375300.0,1288.0,2909.0,45.0,1.0,333.0,0.0,92.0
22,34003010100,6265.0,68125.0,203300.0,1345.0,4922.0,76.0,8.0,766.0,0.0,476.0
23,34003010200,4017.0,54750.0,186800.0,638.0,3153.0,73.0,14.0,373.0,0.0,395.0
24,34003010300,7217.358991,68082.82933,198193.9142,1362.397799,5613.356462,106.10641480000001,8.008389361,884.9003912999999,0.0,591.9813766
25,34003011100,4412.0,48125.0,182000.0,789.0,2924.0,130.0,12.0,510.0,0.0,774.0
26,34003011200,4683.0,51175.0,193500.0,843.0,3241.0,159.0,6.0,593.0,0.0,648.0
27,34003011300,4145.0,56078.0,191000.0,452.0,3349.0,52.0,2.0,234.0,0.0,478.0
28,34003011400,5685.0,55064.0,207500.0,701.0,4624.0,71.0,16.0,276.0,0.0,635.0
29,34003012001,5222.000236,50162.99873,196699.99399999998,982.5700072999999,3840.410889,194.11749269999999,5.991280556,597.9298096,1.198256135,555.9908447
30,34003012002,3494.0000229999996,50163.00142,196700.0046,657.4299927000001,2569.589355,129.88252260000002,4.008719444,400.0702209,0.801743925,372.0091858
31,34003013001,2320.914059,62866.44507,198275.38100000002,934.2037811,1406.009922,81.95906019,6.247513011000001,544.2186899000001,0.292026609,257.1648235
32,34003013002,5509.741243,63709.035110000004,199377.3583,2260.9204219999997,3354.759197,194.57743369999997,14.93698259,1313.495343,0.707897186,572.082056
33,34003014000,7165.734184,74555.99914,260299.99800000002,2070.9638670000004,6182.026367,50.77844238,8.96090126,582.4586182,0.0,330.5577087
34,34003015100,2405.0,132867.0,645600.0,1260.0,1841.0,232.0,0.0,166.0,0.0,153.0
35,34003015200,6187.986428,61714.42494,186713.5863,1570.295538,1719.028163,2247.092631,25.01543856,384.3371601,0.0,1778.47622
36,34003015300,6175.701105,50111.00056,166200.0054,675.0046997000001,147.0404968,5047.73291,20.72382927,174.67227169999998,1.97369802,771.7159424
37,34003015400,5268.0,35898.0,166300.0,490.0,617.0,2047.0,4.0,264.0,0.0,2298.0
38,34003015500,6093.0,85888.0,292100.0,2610.0,4069.0,787.0,6.0,480.0,0.0,692.0
39,34003016000,5322.0,106478.0,504800.0,2058.0,3341.0,78.0,3.0,1600.0,0.0,260.0
40,34003017100,7199.0,73250.0,245200.0,3044.0,6699.0,43.0,8.0,224.0,1.0,181.0
41,34003017200,5827.0,60159.0,190300.0,1488.0,4920.0,86.0,5.0,323.0,0.0,465.0
42,34003017300,5719.0,82050.0,212100.0,1620.0,4996.0,44.0,16.0,282.0,0.0,333.0
43,34003017400,5458.0,85351.0,227700.0,1910.0,4908.0,18.0,0.0,252.0,0.0,259.0
44,34003017500,7434.0,65754.0,205700.0,2000.0,6214.0,80.0,11.0,593.0,0.0,506.0
45,34003018100,7015.0,35427.0,188700.0,599.0,3490.0,77.0,15.0,276.0,0.0,2820.0
46,34003018200,6240.0,45593.0,191400.0,867.0,3382.0,111.0,30.0,475.0,0.0,2091.0
47,34003019102,2932.0,52500.0,95700.0,1123.0,1551.0,58.0,3.0,1076.0,0.0,218.0
48,34003019103,3807.9998200000005,50631.99981,96499.99693,1478.085327,1825.781006,138.2708588,5.04638195,1500.289307,0.0,320.44525150000004
49,34003019104,3737.9999549999998,50632.00061,96499.99732000001,1450.914673,1792.218872,135.729126,4.953617573,1472.710571,0.0,314.55471800000004
50,34003019202,1368.0,42357.0,217200.0,415.0,626.0,37.0,2.0,508.0,0.0,185.0
51,34003019203,3019.0,52014.9993,121899.9982,972.6466675,1951.912964,38.83525848,3.530478001,759.9353637999999,0.8826195,243.60298160000002
52,34003019204,3822.0,52015.00055,121900.0014,1231.3532710000002,2471.086914,49.16474152,4.4695219989999995,962.0646362,1.1173805,308.3970032
53,34003019303,5648.000129,58271.00014,265299.9861,1835.124634,2661.677734,70.63395691,10.1875906,2365.558594,0.0,483.5709534
54,34003019304,2668.0001190000003,58270.99838,265300.0046,866.8754882999999,1257.3222660000001,33.36604309,4.812409878,1117.44165,0.0,228.4290619
55,34003019305,6008.370648,82300.14284,262896.4674,2762.627817,4413.499189,49.03213466,5.684064698999999,1158.652269,7.61952e-05,347.4017458
56,34003019306,2374.999971,82301.99782,262900.0037,1092.028198,1744.605713,19.37514687,2.246393919,457.983551,0.0,137.3108215
57,34003020100,3808.0,101006.0,462900.0,1192.0,3386.0,41.0,8.0,235.0,0.0,118.0
58,34003020200,6614.0,156315.0,699000.0,2453.0,5899.0,72.0,7.0,454.0,0.0,168.0
59,34003021100,6557.0,49024.0,184800.0,666.0,5317.0,111.0,22.0,181.0,1.0,885.0
60,34003021200,5045.0,41646.0,178500.0,483.0,4097.0,87.0,5.0,111.0,0.0,705.0
61,34003021300,4261.0,44241.0,170300.0,403.0,3221.0,90.0,11.0,160.0,0.0,761.0
62,34003021400,4674.0,45475.0,195700.0,582.0,3390.0,232.0,17.0,167.0,0.0,829.0
63,34003021500,4857.0,37679.0,173300.0,325.0,3058.0,189.0,16.0,100.0,0.0,1376.0
64,34003021600,4392.0,40426.0,168100.0,380.0,2477.0,191.0,19.0,164.0,0.0,1433.0
65,34003022100,4037.678307,100416.02900000001,334142.6109,1649.910957,3611.534071,142.3827126,7.022741985,186.86939109999997,2.0,79.83755231
66,34003022200,7531.0,105726.0,309900.0,3072.0,6569.0,85.0,7.0,611.0,0.0,236.0
67,34003023100,2988.0,42213.0,145700.0,623.0,814.0,636.0,15.0,335.0,0.0,1159.0
68,34003023200,6513.0,51601.0,158900.0,1773.0,3189.0,1531.0,16.0,596.0,0.0,1118.0
69,34003023301,2735.000028,60408.99887999999,181600.0051,976.2554321,1777.304565,400.8957825,7.423995972,207.5006866,0.0,310.32302860000004
70,34003023302,4632.999972,60409.000660000005,181600.0067,1653.744507,3010.6953129999997,679.1042480000001,12.57600403,351.4993286,0.0,525.6770019999999
71,34003023401,3586.0,51450.0,98700.0,1029.0,1708.0,662.0,17.0,547.0,0.0,616.0
72,34003023402,5484.0,45050.0,181600.0,864.0,1846.0,1399.0,30.0,547.0,0.0,1617.0
73,34003023501,3728.9999020000005,48440.00105,141000.0014,701.0827637,950.4672852,1712.651489,10.40987968,173.34712219999997,0.0,867.6408081000001
74,34003023502,4510.0000979999995,48439.99914,140999.9989,847.9172363,1149.532715,2071.348389,12.59012032,209.65287780000003,0.0,1049.3591310000002
75,34003023601,3248.999932,42954.0005,170199.99899999998,269.50756839999997,981.6956787,598.6508789,8.792446136,155.5880585,0.0,1451.9003910000001
76,34003023602,5249.999814,42954.00067,170200.0048,435.4924011,1586.304199,967.3490601,14.20755291,251.41192630000003,0.0,2346.099365
77,34003024100,5482.0,102127.0,429100.0,1833.0,4412.0,34.0,14.0,869.0,0.0,151.0
78,34003024200,4740.0,100302.0,344000.0,1820.0,3869.0,32.0,3.0,702.0,0.0,122.0
79,34003025100,5925.0,65120.0,217700.0,1460.0,4544.0,152.0,7.0,560.0,1.0,619.0
80,34003025200,5737.0,63482.0,214600.0,1026.0,5067.0,57.0,5.0,260.0,0.0,345.0
81,34003026100,4497.0,78526.0,274800.0,1370.0,4053.0,28.0,9.0,201.0,0.0,204.0
82,34003026200,5590.0,87094.0,312100.0,1795.0,4930.0,79.0,5.0,342.0,0.0,225.0
83,34003027000,4089.7354229999996,129505.7771,459607.0518,1904.72803,3722.3516270000005,24.27986279,6.025442073,247.4501982,7.0,81.61557162
84,34003028001,5144.0,66598.0,248500.0,1708.0,2703.0,162.0,11.0,1537.0,0.0,701.0
85,34003028002,3770.0,84901.0,307300.0,1396.0,2420.0,64.0,2.0,839.0,0.0,434.0
86,34003029100,4396.0,48004.0,163700.0,997.0,1951.0,369.0,8.0,1347.0,1.0,620.0
87,34003029200,6404.0,51146.0,207600.0,875.0,4553.0,148.0,20.0,627.0,3.0,1021.0
88,34003030100,5073.0,39503.0,174800.0,565.0,3391.0,163.0,23.0,488.0,0.0,954.0
89,34003030200,7059.0,44838.0,193900.0,879.0,4848.0,322.0,10.0,403.0,0.0,1416.0
90,34003030300,4555.0,44200.0,183200.0,640.0,3267.0,124.0,12.0,354.0,0.0,755.0
91,34003030400,7284.0,46667.0,188300.0,1097.0,4771.0,264.0,25.0,985.0,0.0,1184.0
92,34003031100,4398.0,50152.0,192600.0,677.0,3478.0,15.0,7.0,401.0,0.0,415.0
93,34003031200,4644.0,54810.0,194000.0,797.0,3868.0,45.0,8.0,270.0,0.0,429.0
94,34003031300,4967.0,56496.0,194000.0,685.0,4263.0,40.0,4.0,162.0,0.0,447.0
95,34003031400,5374.0,51014.0,188900.0,958.0,4557.0,38.0,6.0,274.0,0.0,453.0
96,34003032102,5626.087568999999,103113.6437,456769.3715,2056.7639480000003,5208.76601,31.01902214,10.01647624,252.20181359999998,0.0,102.0877442
97,34003032103,4831.999872,69759.99912000001,193000.0019,1420.475708,3913.6042479999996,217.9849548,73.25724029999999,329.9553833,0.0,270.99221800000004
98,34003032104,3280.999886,69760.00292,193000.0056,964.5241699,2657.3955079999996,148.0150299,49.74275589,224.04461669999998,0.0,184.00775149999998
99,34003032201,5359.000127,82007.0003,284299.9935,1898.065674,4555.772949,85.6153183,31.13284302,423.92553710000004,0.0,244.39282230000003
100,34003032202,4968.999873,82006.99968,284300.007,1759.934326,4224.227051,79.3846817,28.86715698,393.07446289999996,0.0,226.60717769999997
101,34003033100,3640.0,70064.0,194100.0,869.0,3015.0,56.0,9.0,195.0,0.0,349.0
102,34003033200,2568.0,67083.0,204000.0,489.0,2047.0,61.0,3.0,186.0,0.0,261.0
103,34003033300,3315.0,51159.0,213300.0,841.0,2268.0,147.0,6.0,336.0,0.0,505.0
104,34003034000,6947.0,76462.0,253900.0,1894.0,6461.0,37.0,5.0,172.0,1.0,256.0
105,34003035100,7050.763257,92984.33507,338696.9244,2671.446275,6372.6839,36.21043238,14.042799800000003,388.58493070000003,0.0,218.2376277
106,34003035200,5776.713727,122705.8238,445028.0453,2220.3035879999998,5301.779875,51.39810848,11.08097122,268.1066066,0.0,136.34141780000002
107,34003036100,2203.0,58333.0,234100.0,220.0,1663.0,60.0,6.0,131.0,0.0,332.0
108,34003036200,2764.3148760000004,50611.027219999996,160730.7745,264.0916128,2151.8482050000002,26.09233607,5.017396651,191.5660602,0.0,349.7534088
109,34003037100,5443.0,73800.0,225200.0,1310.0,4280.0,106.0,9.0,625.0,0.0,401.0
110,34003037201,4034.0,81877.0,223800.0,1034.0,3047.0,52.0,4.0,605.0,0.0,320.0
111,34003037202,6923.0,47959.0,216000.0,1499.0,4681.0,277.0,19.0,1298.0,0.0,605.0
112,34003038100,5241.0,49148.0,194100.0,719.0,4444.0,12.0,7.0,302.0,0.0,439.0
113,34003038200,4094.0,45975.0,179700.0,731.0,3214.0,43.0,8.0,328.0,1.0,468.0
114,34003038300,5846.0,58575.0,195200.0,748.0,4780.0,22.0,12.0,289.0,0.0,698.0
115,34003039100,3765.0,76762.0,236700.0,1003.0,3383.0,33.0,6.0,138.0,0.0,198.0
116,34003039200,5797.0,93928.0,246800.0,1800.0,5344.0,52.0,3.0,178.0,0.0,207.0
117,34003039300,2904.0,89236.0,250800.0,801.0,2714.0,33.0,2.0,74.0,1.0,78.0
118,34003040001,3549.000031,91014.0037,332300.0138,1283.408691,3107.966064,17.64135742,2.646203518,304.75445560000003,0.0,109.81745149999999
119,34003040002,4498.0002079999995,91014.00193,332300.0068,1626.591309,3939.0341799999997,22.35864449,3.353796482,386.245575,0.0,139.1825562
120,34003041100,4810.0,45839.0,230400.0,1113.0,1647.0,76.0,5.0,2115.0,0.0,918.0
121,34003041200,3906.0,56691.0,254400.0,867.0,1528.0,25.0,8.0,1753.0,0.0,576.0
122,34003041301,4560.000083,46391.001639999995,254999.9884,953.2511597000001,1905.956665,58.38459015,14.18690968,1806.648315,0.0,719.7128296
123,34003041302,3796.999917,46390.99803,255000.0139,793.7488403,1587.043335,48.61540985,11.81309032,1504.3516849999999,0.0,599.2871704
124,34003042100,7364.0,70060.0,272900.0,1950.0,5618.0,48.0,8.0,1295.0,0.0,381.0
125,34003042301,4443.0,79896.0,271100.0,1204.0,3463.0,36.0,3.0,705.0,0.0,189.0
126,34003042302,5512.0,81050.0,309200.0,1417.0,4295.0,152.0,9.0,811.0,0.0,237.0
127,34003042400,4572.0,85846.0,291200.0,1412.0,3492.0,41.0,3.0,823.0,0.0,194.0
128,34003042500,3846.0,72500.0,316700.0,1080.0,2565.0,37.0,4.0,965.0,0.0,252.0
129,34003043001,4008.0,100617.0,311700.0,1303.0,3661.0,22.0,3.0,198.0,0.0,116.0
130,34003043002,4644.98414,74384.32844,291296.99100000004,1511.060528,4069.508722,58.15330614,11.85885113,162.6987356,0.0,341.77079110000005
131,34003044100,5942.115672999999,105356.00099999999,343999.9971,2089.579102,5549.570313,24.97106934,16.98032761,243.7176361,0.0,103.8796463
132,34003044201,3514.5238799999997,80713.75165,284315.126,1342.4799890000002,3049.606068,49.71196149,10.02551346,267.639051,0.417529374,132.1027654
133,34003044202,4893.9179460000005,80677.00251,284100.0104,1869.148193,4246.210449,69.31400299,13.97929382,372.78118900000004,0.5824705960000001,184.06071469999998
134,34003045100,7926.0,53966.0,245300.0,1411.0,5388.0,67.0,13.0,1375.0,0.0,1007.0
135,34003045200,2904.0,54750.0,234900.0,599.0,1801.0,29.0,6.0,566.0,0.0,487.0
136,34003046100,4054.0,55341.0,177400.0,804.0,2651.0,204.0,11.0,367.0,0.0,796.0
137,34003046200,4284.0,56059.0,179400.0,743.0,2872.0,112.0,12.0,251.0,0.0,1003.0
138,34003046300,4535.0,47409.0,170600.0,811.0,2815.0,178.0,8.0,433.0,0.0,1064.0
139,34003047100,5931.0,104396.0,341800.0,2501.0,4880.0,64.0,5.0,776.0,0.0,177.0
140,34003047200,4273.0,136708.0,481600.0,2037.0,3802.0,34.0,3.0,301.0,0.0,122.0
141,34003047300,3288.0,171796.0,679700.0,1657.0,3035.0,20.0,1.0,144.0,0.0,80.0
142,34003047400,4963.321822999999,75379.99837999999,346499.9965,2169.089111,3837.466064,302.61730960000006,4.977258205,409.13061519999997,0.0,402.1624451
143,34003047500,6458.0,99082.0,320700.0,2577.0,5592.0,51.0,2.0,653.0,0.0,159.0
144,34003048100,3784.8061740000003,60560.87075,234320.6419,1189.593569,2703.52704,92.00806891,16.00151292,680.1878542000001,0.0,268.07892400000003
145,34003048200,7161.194009999999,77753.0004,256799.988,2353.4064940000003,6054.473145,31.99193192,5.998487473,744.8121947999999,0.0,312.9210815
146,34003049001,4367.538949,120733.1316,380784.2185,1798.189662,3963.027481,24.23815346,11.01737743,273.6097323,0.0,93.65017247
147,34003049002,5088.0,72147.0,294800.0,1335.0,4512.0,36.0,5.0,316.0,1.0,212.0
148,34003050000,5528.0,60818.0,192600.0,994.0,4650.0,32.0,11.0,352.0,0.0,474.0
149,34003051100,5852.0,57011.0,208200.0,1655.0,4533.0,163.0,32.0,654.0,1.0,450.0
150,34003051200,2666.0,75792.0,230900.0,786.0,2255.0,36.0,3.0,170.0,0.0,195.0
151,34003051300,4706.0,58023.0,220000.0,1383.0,3046.0,249.0,10.0,895.0,0.0,475.0
152,34003051400,4886.0,75921.0,219700.0,1416.0,3862.0,102.0,7.0,440.0,0.0,435.0
153,34003052100,7481.0,70365.0,202800.0,1469.0,6701.0,46.0,6.0,303.0,0.0,389.0
154,34003052200,5674.0,57888.0,199700.0,977.0,4699.0,136.0,9.0,363.0,0.0,436.0
155,34003053100,3212.845586,134160.2408,967106.9405,1420.684267,2821.803178,28.02739491,3.008017989,251.71588250000002,0.0,82.29956532
156,34003053200,7741.0,127635.0,595700.0,3081.0,6936.0,89.0,7.0,523.0,0.0,169.0
157,34003054100,7917.299040999999,73608.82119,185660.2838,1942.995293,1603.959501,5293.267433,12.27617127,309.3277295,0.026302027000000002,667.2840919
158,34003054200,4513.0,52963.0,182600.0,1272.0,1594.0,2145.0,13.0,214.0,0.0,498.0
159,34003054300,7202.0,112533.0,306600.0,3256.0,6223.0,494.0,1.0,213.0,0.0,232.0
160,34003054400,7165.0,65845.0,193400.0,1965.0,3962.0,1437.0,21.0,657.0,1.0,993.0
161,34003054500,4728.0,89516.0,238200.0,1904.0,3110.0,737.0,11.0,341.0,0.0,481.0
162,34003054600,7817.0,69375.0,190000.0,2140.0,3746.0,1421.0,37.0,1286.0,0.0,1242.0
163,34003055100,6239.190312,132447.5467,594189.7465,2926.0665329999997,5100.142525,70.00194096,9.00029483,759.0370994,0.0,241.00759190000002
164,34003055200,7558.013711,76050.00097000001,312100.0107,2771.70459,5069.972168,77.90737152,12.98456192,1965.6628420000002,0.0,400.5237732
165,34003056100,4645.264518,75169.00048999999,217699.9936,1207.2719730000001,4116.648438,43.72013855,3.974557877,226.54980469999998,0.0,252.38442990000001
166,34003056200,4944.531397,75876.00213,247500.0017,1233.3842769999999,4399.803223,24.98752403,4.997505188,239.88023379999998,0.0,256.8717651
167,34003057101,4183.0,44112.0,204000.0,758.0,2988.0,255.0,18.0,437.0,0.0,417.0
168,34003057102,4137.0,46419.0,215700.0,408.0,3804.0,27.0,3.0,113.0,0.0,181.0
169,34003057200,3263.0,45669.0,183300.0,269.0,2941.0,36.0,1.0,54.0,1.0,178.0
170,34003058100,3587.0,83135.0,325100.0,1286.0,3170.0,40.0,9.0,242.0,0.0,112.0
171,34003058200,5351.0,84040.0,275800.0,1618.0,4811.0,58.0,3.0,279.0,0.0,187.0
172,34003059100,5080.802727,55270.26861,229190.3986,1302.833079,3783.457014,570.0694649000001,13.01225852,339.79680360000003,1.0,364.4522031
173,34003059200,5949.463243,65158.5876,243861.2386,1721.203077,5354.516781,81.15209468,10.02684024,179.74461540000001,0.0,296.99010649999997
174,34003060000,7697.685279,60858.99948,194399.9939,1560.908447,6603.151855,68.90766907,12.98260403,422.43395999999996,0.0,562.246582
175,34003061100,4566.796789999999,98319.91098,381429.5417,1679.6568940000002,4212.663493,9.009909353,13.00319657,211.0805535,0.0,109.032605
176,34003061200,3251.0,116535.0,429400.0,1355.0,3033.0,17.0,0.0,113.0,0.0,80.0
177,34003061300,3663.0,114999.0,488900.0,1334.0,3467.0,22.0,2.0,105.0,0.0,61.0
178,34003061400,5029.0,92695.0,379600.0,1930.0,4601.0,41.0,11.0,229.0,0.0,126.0
179,34013000100,5619.0,37763.0,146900.0,604.0,1166.0,905.0,14.0,163.0,0.0,3296.0
180,34013000200,2490.0,12446.0,171900.0,87.0,472.0,366.0,16.0,36.0,0.0,1537.0
181,34013000300,3393.15641,15447.07703,150852.1007,147.1036486,792.9620677,782.2542724,7.928161299,116.33478799999999,0.0,1645.072664
182,34013000400,2052.363407,31212.11443,140423.6965,130.9315283,754.206892,108.94931840000001,3.016251702,92.88248181,0.0,1037.355491
183,34013000500,1727.0,37125.0,149100.0,111.0,349.0,77.0,2.0,57.0,0.0,1176.0
184,34013000600,4182.024893,36781.80728,159153.7171,131.8783331,1046.889288,386.05045889999997,35.99605915,169.64944599999998,0.0,2306.90205
185,34013000700,6517.0,27454.0,135000.0,196.0,236.0,3258.0,24.0,58.0,0.0,2890.0
186,34013000800,4410.0,35833.0,153100.0,151.0,409.0,689.0,12.0,77.0,0.0,3142.0
187,34013000900,4006.0,20192.0,116700.0,112.0,83.0,2091.0,11.0,18.0,0.0,1783.0
188,34013001000,4542.0,16522.0,125900.0,72.0,225.0,2760.0,17.0,61.0,1.0,1463.0
189,34013001100,2550.0,45000.0,130500.0,254.0,454.0,1494.0,16.0,183.0,0.0,385.0
190,34013001300,1410.0,19931.0,89100.0,66.0,15.0,1257.0,11.0,4.0,0.0,120.0
191,34013001400,2769.0,20982.0,86700.0,87.0,35.0,2424.0,2.0,9.0,0.0,291.0
192,34013001500,1673.0,15536.0,87600.0,84.0,23.0,1404.0,0.0,11.0,1.0,235.0
193,34013001600,1536.0,16295.0,88300.0,111.0,31.0,1215.0,6.0,3.0,0.0,276.0
194,34013001700,2150.0,30495.0,77100.0,99.0,22.0,1895.0,2.0,6.0,0.0,214.0
195,34013001800,2161.0,24263.0,85500.0,48.0,18.0,2009.0,2.0,0.0,0.0,128.0
196,34013001900,2338.662211,21137.18608,113358.4022,56.27589202,30.53912282,2114.087339,3.107331078,5.426071692000001,0.0,177.79137930000002
197,34013002000,4641.984133,27201.999480000002,121099.9977,202.08255,159.6945038,4261.477539,3.9430742260000002,19.71537018,0.0,163.6375732
198,34013002100,3407.4817799999996,46926.99944,117499.9953,260.61788939999997,126.4191284,3054.480713,19.44909668,50.56765366,0.0,140.033493
199,34013002201,7503.06097,28290.153339999997,145539.5919,1158.7088130000002,1516.761543,3742.299557,25.99880076,967.6392732,0.06856728299999999,1158.3779650000001
200,34013002202,3491.90094,37350.08741,138792.0566,356.8993309,262.3918355,2959.372537,9.924790733,54.13854561,0.0,181.2106013
201,34013002300,4939.419543,45792.03832,114193.6255,388.7874415,161.3364877,4497.963564,7.001429282,26.35187209,0.0,229.7348375
202,34013002400,4018.080079,35154.905269999996,99082.42056,200.9567784,63.77342845,3797.460152,2.091221158,7.114661032000001,1.983378649,138.39703400000002
203,34013002500,4135.713934,36527.65432,128701.9479,177.7376726,43.48648816,3924.226978,6.8988688179999995,18.75790304,0.0,108.79266940000001
204,34013002600,1215.3227539999998,23167.0,77700.0,45.97438049,18.98941803,1066.4057619999999,1.9988861080000002,2.998329163,0.0,124.93038179999999
205,34013002800,1534.0,30781.0,93800.0,14.0,9.0,1364.0,1.0,0.0,0.0,153.0
206,34013003100,807.0,20313.0,83800.0,13.0,9.0,758.0,4.0,0.0,0.0,36.0
207,34013003500,1674.6264859999999,19831.00015,90599.99616,48.20456314,24.10228157,1524.2282710000002,0.0,3.856364965,0.0,122.43959050000001
208,34013003700,2063.678417,27075.99934,84999.99661,71.57266235,14.91097164,1904.628052,2.982194185,6.958453177999999,0.0,123.26403049999999
209,34013003800,2417.0,28445.0,93800.0,61.0,23.0,2242.0,7.0,10.0,0.0,120.0
210,34013003900,2607.0,11102.0,97100.0,0.0,2.0,2475.0,3.0,3.0,0.0,122.0
211,34013004100,3293.0,26324.0,99700.0,194.0,29.0,3088.0,9.0,6.0,0.0,158.0
212,34013004200,3241.7125530000003,34774.534739999996,110325.0324,150.034685,24.87068702,3110.306617,1.0032767870000001,1.993583111,0.0,91.61958623
213,34013004300,1978.612991,31112.09748,99083.58962,84.11993787,10.07223962,1881.205931,2.01127954,6.997233276,0.0,77.31016728
214,34013004400,1754.0,31309.0,103400.0,37.0,3.0,1682.0,5.0,3.0,0.0,52.0
215,34013004500,3576.0,35526.0,131900.0,332.0,16.0,3472.0,15.0,2.0,0.0,70.0
216,34013004600,3091.0,30000.0,130700.0,211.0,13.0,2914.0,2.0,95.0,0.0,62.0
217,34013004700,4945.0,36799.0,140800.0,437.0,30.0,4747.0,12.0,9.0,0.0,137.0
218,34013004801,2300.0,23397.0,131800.0,142.0,14.0,2065.0,5.0,11.0,0.0,201.0
219,34013004802,3529.000001,10233.97078,114549.9551,92.25404429,108.79868219999999,2411.44278,11.77112043,14.75134814,0.0,968.9592571000001
220,34013004900,4302.0,27296.0,110900.0,266.0,22.0,4073.0,5.0,13.0,0.0,173.0
221,34013005000,2219.0,16080.0,94800.0,58.0,12.0,1977.0,16.0,1.0,0.0,207.0
222,34013005100,2372.0,33854.0,123500.0,162.0,9.0,2283.0,2.0,4.0,0.0,74.0
223,34013005200,1467.0,39181.0,99400.0,149.0,6.0,1361.0,2.0,3.0,0.0,95.0
224,34013005300,2175.0,34470.0,99000.0,101.0,26.0,2110.0,0.0,1.0,0.0,34.0
225,34013005400,4035.0,19093.0,105700.0,127.0,19.0,3691.0,16.0,7.0,1.0,299.0
226,34013005700,1847.0,19487.0,110700.0,42.0,50.0,772.0,1.0,7.0,0.0,1001.0
227,34013006200,2394.0,11053.0,9999.0,69.0,18.0,2106.0,7.0,1.0,0.0,262.0
228,34013006400,1706.0,56705.0,110400.0,325.0,55.0,1454.0,1.0,35.0,0.0,154.0
229,34013006600,2395.0,15093.0,9999.0,65.0,9.0,2244.0,9.0,0.0,0.0,126.0
230,34013006700,3777.0,9482.0,123400.0,97.0,150.0,2024.0,11.0,7.0,0.0,1570.0
231,34013006800,3455.0,27445.0,176400.0,104.0,794.0,718.0,3.0,10.0,3.0,1712.0
232,34013006900,3881.0,33542.0,214100.0,72.0,2286.0,87.0,8.0,14.0,0.0,1297.0
233,34013007000,3553.0,36434.0,200600.0,124.0,2139.0,58.0,4.0,30.0,0.0,1125.0
234,34013007100,3175.0,36157.0,197000.0,193.0,2207.0,38.0,4.0,22.0,0.0,717.0
235,34013007200,3567.0,37628.0,173900.0,138.0,2466.0,16.0,10.0,23.0,0.0,925.0
236,34013007300,5076.0,43851.0,218900.0,299.0,3336.0,56.0,5.0,47.0,0.0,1307.0
237,34013007400,2471.0,31310.0,187900.0,119.0,1630.0,61.0,2.0,28.0,0.0,654.0
238,34013007501,4207.0,26000.0,152700.0,146.0,1193.0,730.0,4.0,28.0,2.0,2016.0
239,34013007502,3136.0,24622.0,149400.0,80.0,987.0,585.0,17.0,7.0,3.0,1428.0
240,34013007600,3208.0,37625.0,182100.0,174.0,1800.0,36.0,10.0,15.0,0.0,1003.0
